PRODUCT_NAME,URL,OBJECT
BUTABY Rectangle Sunglasses for Women Retro Driving,https://m.media-amazon.com/images/I/719G6MA0A8L._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
SOJOS Classic Square Sunglasses for Women Men with Spring Hinge Sunnies SJ1137,https://m.media-amazon.com/images/I/61OvsRHucQL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
WearMe Pro - Reflective Lens Round Trendy Sunglasses,https://m.media-amazon.com/images/I/71U8Ot3tx+L._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
MERRY'S Unisex Polarized Aluminum Sunglasses,https://m.media-amazon.com/images/I/51X-dwiFqAL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
Joopin Square Sunglasses Polarized UV Protection Trendy Designer Sun Glasses Men Women,https://m.media-amazon.com/images/I/519NQwNO96L._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
Eyegla Wholesale Sunglasses Bulk for Adults Party Favors Retro Classic Shades,https://m.media-amazon.com/images/I/71WcWVcKmnL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
VANLINKER Thick Square Sunglasses for Men Women,https://m.media-amazon.com/images/I/51JKURQSTEL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
KALIYADI Polarized Sunglasses for Men,https://m.media-amazon.com/images/I/61KQXq71FJL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
SOJOS Classic Square Polarized Sunglasses for Women,https://m.media-amazon.com/images/I/61r36QSm+iL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
Polarized Sports Sunglasses for Men,https://m.media-amazon.com/images/I/61wzlDnzmFL._AC_UL480_FMwebp_QL65_.jpg,[['Sunglasses']]
COSCO 20 x 48 Vinyl Top Folding Table Black,https://m.media-amazon.com/images/I/41CWXgRuGCL._AC_UL480_FMwebp_QL65_.jpg,[[]]
"Folding Table,4ft Indoor Outdoor Heavy Duty Portable Folding Square Plastic Dining Table",https://m.media-amazon.com/images/I/51vYlQYxXxL._AC_UL480_FMwebp_QL65_.jpg,"[['Table', 'Luggage & bags', 'Desk']]"
Sweetcrispy Small Computer Office Desk 32 Inch Kids Student Study Writing Work with Storage Bag,https://m.media-amazon.com/images/I/71iMhXX9Q9L._AC_UL480_FMwebp_QL65_.jpg,"[['Laptop', 'Houseplant', 'Desk']]"
"COSCO Molded Folding Banquet Table w/Handle, 6ft, Black",https://m.media-amazon.com/images/I/61o-HmSlBLL._AC_UL480_FMwebp_QL65_.jpg,[[]]
"L Shaped Desk - 43 Inch Gaming Desk, Computer Corner Desk, Home Office Writing Desk",https://m.media-amazon.com/images/I/71Rx0-s00nL._AC_UL480_FMwebp_QL65_.jpg,[['Desk']]
Folding Table 4 Foot Portable Heavy Duty Plastic Fold-in-Half Utility Table,https://m.media-amazon.com/images/I/51Uq2V-Dw0L._AC_UL480_FMwebp_QL65_.jpg,"[['Table', 'Desk']]"
HOOBRO End Table with Charging Station and USB Ports,https://m.media-amazon.com/images/I/71etoV72iAL._AC_UL480_FMwebp_QL65_.jpg,[['Nightstand']]
STATESVILLE 32 inch Small Computer Desk Writing Study Work Office Table Modern Simple with Storage Bag,https://m.media-amazon.com/images/I/615t60-qErL._AC_UL480_FMwebp_QL65_.jpg,[[]]
"SHW Home Office 32-Inch Computer Desk, Black",https://m.media-amazon.com/images/I/41wT18b9nJL._AC_UL480_FMwebp_QL65_.jpg,[[]]
"HOOBRO Side Table, 3-Tier Narrow End Table, Nightstand with 2 Flat or Slant Adjustable Shelves for Small Spaces",https://m.media-amazon.com/images/I/71dLfRcfU5L._AC_UL480_FMwebp_QL65_.jpg,[[]]
ZIUMIER Gaming Headset with Microphone,https://m.media-amazon.com/images/I/71nh1VxLzuL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
EKSA E900 Headset with Microphone for PC,https://m.media-amazon.com/images/I/71N6Oge0ntL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
Jabra Evolve 40 Professional Wired Headset,https://m.media-amazon.com/images/I/61apHvYK6GL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
Logitech H390 Wired Headset for PC/Laptop,https://m.media-amazon.com/images/I/61jBnY6paeL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
BENGOO G9000 Stereo Gaming Headset for PS4 PC Xbox One PS5 Controller,https://m.media-amazon.com/images/I/61CGHv6kmWL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
"Gaming Headset for PC, PS4, PS5, Xbox Headset",https://m.media-amazon.com/images/I/712OyBPPL0L._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
"Headset wtih Mic, USB Headset with Microphone for PC",https://m.media-amazon.com/images/I/719zL67IK7L._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
Sony MDREX15AP In-Ear Earbud Headphones with Mic,https://m.media-amazon.com/images/I/61AZ9rCOSZL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
LUDOS FEROX Wired Earbuds in-Ear Headphones,https://m.media-amazon.com/images/I/51HfzWPM6eL._AC_UY327_FMwebp_QL65_.jpg,[['Headphones']]
ZEBRONICS Thunder Bluetooth 5.3 Wireless Over ear Headphones with 60H Backup,https://m.media-amazon.com/images/I/61smYWXWx9L._AC_UY218_.jpg,[['Headphones']]
Rockerz 450 Black Panther Marvel Edition,https://www.boat-lifestyle.com/cdn/shop/products/450bp_600x.png,[['Headphones']]
FIRSTBLOOD ONLY GAME. AJ52 Watcher RGB Gaming Mouse,https://m.media-amazon.com/images/I/51WaY1BLs8L._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
"Redragon M612 Predator RGB Gaming Mouse, 8000 DPI",https://m.media-amazon.com/images/I/61vF4LdktpL._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
Razer Basilisk V3 Customizable Ergonomic Gaming Mouse,https://m.media-amazon.com/images/I/71QbOWMcP9L._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
"Redragon Gaming Mouse, Wireless Mouse Gaming with 8000 DPI",https://m.media-amazon.com/images/I/61QY3V6A-NL._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
"BENGOO Gaming Mouse Wired, Ergonomic Gamer Laptop PC",https://m.media-amazon.com/images/I/61lCLrCtuhL._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
LTC Circle Pit HM-001 RGB Gaming Mouse with 2 Side Buttons,https://m.media-amazon.com/images/I/61kutmcYxSL._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
Razer Viper V2 Pro HyperSpeed Wireless Gaming Mouse,https://m.media-amazon.com/images/I/61PZvXc7UFL._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
Alienware AW720M Tri-Mode Wireless Gaming Mouse,https://m.media-amazon.com/images/I/61lZalbTWAL._AC_UY327_FMwebp_QL65_.jpg,[['Mouse']]
Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI,https://m.media-amazon.com/images/I/61MUoISbzjL._SX522_.jpg,[['Mouse']]
Corsair K70 RGB PRO Wired Mechanical Gaming Keyboard,https://m.media-amazon.com/images/I/61Yupm5970L._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
MageGee Portable 60% Mechanical Gaming Keyboard,https://m.media-amazon.com/images/I/618zZ7u3sUL.__AC_SX300_SY300_QL70_FMwebp_.jpg,[['Computer keyboard']]
Womier S-K80 75% Keyboard with Color Multimedia Display Mechanical Gaming Keyboard,https://m.media-amazon.com/images/I/71WBwf2mkXL._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
Redragon S101 Gaming Keyboard,https://m.media-amazon.com/images/I/71QDJHG1PqL._AC_UY327_FMwebp_QL65_.jpg,"[['Mouse', 'Computer keyboard']]"
Razer Ornata V3 X Gaming Keyboard,https://m.media-amazon.com/images/I/71pqfvJKW5L._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
Corsair K55 CORE RGB Membrane Wired Gaming Keyboard,https://m.media-amazon.com/images/I/71rcQyKSOcL._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
AULA Gaming Keyboard,https://m.media-amazon.com/images/I/71cd3Qs3fEL._AC_UY327_FMwebp_QL65_.jpg,"[['Mouse', 'Computer keyboard']]"
MageGee 75% Mechanical Gaming Keyboard with Blue Switch,https://m.media-amazon.com/images/I/61eavECexVL._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
Snpurdiri 60% Wired Gaming Keyboard,https://m.media-amazon.com/images/I/61UGJ7z-sUL._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
Redragon K585 DITI One-Handed RGB Mechanical Gaming Keyboard,https://m.media-amazon.com/images/I/71zS0BekOfL._AC_UY327_FMwebp_QL65_.jpg,[['Computer keyboard']]
Creative Farmer Fruit Seeds,https://m.media-amazon.com/images/I/513SGvOptJL._AC_UL480_FMwebp_QL65_.jpg,[['Apple']]
MVKR - Live Red Apple fruit Plant This Varity is Supporting all india weather,https://m.media-amazon.com/images/I/41nswQESVVL._AC_UL480_FMwebp_QL65_.jpg,"[['Fruit', 'Apple']]"
GARDENIFY INDIA F1 ALPINE HYBRIDE FRESH RED APPLE SEEDS/FRUITS SEEDS,https://m.media-amazon.com/images/I/51FLUURf1kL._AC_UL480_FMwebp_QL65_.jpg,[['Apple']]
Green view Original All India Weather Supporting Live Apple Fruit,https://m.media-amazon.com/images/I/414LGHqG4vL._AC_UL480_FMwebp_QL65_.jpg,[['Apple']]
Natura GreenHouse NMK-01 Custard Apple,https://m.media-amazon.com/images/I/41HC1r-JCqL._AC_UL480_FMwebp_QL65_.jpg,"[['Fruit', 'Food']]"
Stylish Bracelet For Men Leather Bracelet,https://m.media-amazon.com/images/I/710D-t-2LrL._AC_UL480_FMwebp_QL65_.jpg,[['Bracelet']]
6 PCs Mixed Multi-Layer Genuine Leather Bracelet,https://m.media-amazon.com/images/I/51RCyVOxVIL._AC_UL480_FMwebp_QL65_.jpg,[['Bracelet']]
Men's Fashion Jewellery High Polished Stylish Stainless,https://m.media-amazon.com/images/I/61vfipvWkLL._AC_UL480_FMwebp_QL65_.jpg,[['Bracelet']]
Stylish Boys Bracelet Stainless Steel Beads Silver Chain,https://m.media-amazon.com/images/I/71d2fcBxEjL._AC_UL480_FMwebp_QL65_.jpg,[['Bracelet']]
Bracelets for Girls and Boys | Leather Bracelet for Girls,https://m.media-amazon.com/images/I/51c1rR4CbOL._AC_UL480_FMwebp_QL65_.jpg,[['Bracelet']]
Men's Fashion Jewellery Combo Pack of 4 Stainless Steel Solid,https://m.media-amazon.com/images/I/61GHkfAZMRL._AC_UL480_FMwebp_QL65_.jpg,[['Necklace']]
Men's Jewellery Black Silver Chain For Men Boys,https://m.media-amazon.com/images/I/612xOm1X6LL._AC_UL480_FMwebp_QL65_.jpg,[['Necklace']]
Men's Jewellery 3D Cuboid Vertical Bar/Stick Stainless,https://m.media-amazon.com/images/I/51QCXW-lhxL._AC_UL480_FMwebp_QL65_.jpg,[['Necklace']]
LION KING HEAD - Alloy Pendant with Stainless Steel,https://m.media-amazon.com/images/I/71t26JUbTXL._AC_UL480_FMwebp_QL65_.jpg,[['Necklace']]
Bamboo Socks for Men,https://m.media-amazon.com/images/I/81pdj8cq70L._SX679_.jpg,[['Sock']]
Bamboo Crew Socks for Men,https://m.media-amazon.com/images/I/81kYos-YtGL._SX679_.jpg,[['Sock']]
Rio Premium Cotton Ankle Socks for Men and Women,https://m.media-amazon.com/images/I/81FTipXrZIL._SX679_.jpg,[['Sock']]
Bamboo Socks for Men,https://m.media-amazon.com/images/I/91imPb7haXL._SX679_.jpg,"[['Sock', 'Shoe']]"
12 Pairs Solid Cotton Ankle Length Socks for Men,https://m.media-amazon.com/images/I/81TRdxk1wnL._SY741_.jpg,[['Sock']]
Polyester 5 Pairs Solid Ankle Length Socks For Men,https://m.media-amazon.com/images/I/A10JGz2JOZL._AC_UL480_FMwebp_QL65_.jpg,[['Sock']]
Mens Cotton Ankle Length Socks (Pack of 3) Dark Grey,https://m.media-amazon.com/images/I/51P0U7RknsL._AC_UL480_FMwebp_QL65_.jpg,[['Sock']]
Sports Ankle Cotton Socks | Free Size,https://m.media-amazon.com/images/I/81SEVBzTWhL._AC_UL480_FMwebp_QL65_.jpg,[['Sock']]
Ankle Socks for Men & Women,https://m.media-amazon.com/images/I/81CdTxYMb5L._AC_UL480_FMwebp_QL65_.jpg,[['Sock']]
5 Pairs Cotton Sports Ankle Socks for Men,https://m.media-amazon.com/images/I/61Ikv+ZkHnL._AC_UL480_FMwebp_QL65_.jpg,"[['Sock', 'Clothing']]"
Navy Dotted Tie For Men,https://m.media-amazon.com/images/I/61FBnxZnSKL._AC_UL480_FMwebp_QL65_.jpg,[['Tie']]
Pasiley Tie For Men,https://m.media-amazon.com/images/I/61gAw323f6L._AC_UL480_FMwebp_QL65_.jpg,[['Tie']]
Floral Tie For Men,https://m.media-amazon.com/images/I/61JqlaY97SL._AC_UL480_FMwebp_QL65_.jpg,[['Tie']]
Men's Black Neck Tie Matte Finish Microfiber Formal Gift,https://m.media-amazon.com/images/I/715ZdQrugkL._AC_UL480_FMwebp_QL65_.jpg,[['Tie']]
Leader Spyder 27.5T MTB Cycle/Bike,https://m.media-amazon.com/images/I/81y9uUq1lnL._AC_UY327_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Bicycle wheel']]"
Leader Scout MTB 26T Mountain Bicycle/Bike,https://m.media-amazon.com/images/I/81wGn2TQJeL._AC_UY327_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Bicycle wheel', 'Bicycle']]"
Urban Terrain Galaxy Pro High Performance Mountain Cycles,https://m.media-amazon.com/images/I/61Z2ibSEOxL._AC_UY327_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Bicycle wheel']]"
Urban Terrain Galaxy High Performance Mountain Cycles,https://m.media-amazon.com/images/I/61QWH8VYIuL._AC_UY327_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Bicycle wheel']]"
Avon Buke Bicycles Thrust 26T MTB Cycle for Adults,https://m.media-amazon.com/images/I/61arPQZLNML._AC_UY327_FMwebp_QL65_.jpg,"[['Tire', 'Bicycle wheel']]"
Amitasha Pull Back Motorbike High-Speed Racing Bike,https://m.media-amazon.com/images/I/41FpPQlmcfL._AC_UL480_FMwebp_QL65_.jpg,"[['Tire', 'Wheel']]"
Baybee R7 Battery Operated Bike for Kids,https://m.media-amazon.com/images/I/71BXLqma3BL._AC_UL480_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Motorcycle']]"
GORMERY 1/12 Scale Model Compatible with Kawasaki,https://m.media-amazon.com/images/I/41zDXFipUmL.jpg,"[['Tire', 'Wheel', 'Motorcycle']]"
Nexus Product Bike for Kids Toy R3 Bike,https://m.media-amazon.com/images/I/71HxhWJlzaL._AC_UL480_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Motorcycle']]"
PLUSPOINT Diecast Motorcycle Toy Ducati Bike,https://m.media-amazon.com/images/I/71NNd7bV8PL._AC_UL480_FMwebp_QL65_.jpg,"[['Tire', 'Wheel', 'Motorcycle']]"
uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack,https://m.media-amazon.com/images/I/61373tSdppL._AC_UY218_.jpg,[['Backpack']]
Skybags Casual Backpack 28L,https://m.media-amazon.com/images/I/71U-5XbfSWL._AC_UY218_.jpg,[['Backpack']]
Safari Omega spacious/large laptop backpack with Raincover,https://m.media-amazon.com/images/I/71maWXZscfL._AC_UY218_.jpg,[['Backpack']]
BIGBERRY Newage Rodeo 28 Ltrs leatherite/faux leather Backpack,https://m.media-amazon.com/images/I/813BY8cbW8L._AC_UY218_.jpg,[['Backpack']]
Impulse EmpowerElite 25L Unisex Water Resistant Travel Laptop Backpack,https://m.media-amazon.com/images/I/316YV-DXmFL._AC_UY218_.jpg,[['Backpack']]
WildHorn 31L Laptop Backpack for Men/Women,https://m.media-amazon.com/images/I/81twmbR442L._AC_UL320_.jpg,[['Backpack']]
Amazon Basics Office Computer Task Desk Chair with Padded Armrests,https://m.media-amazon.com/images/I/71GvW1qrUYL._AC_SX679_.jpg,[['Chair']]
Duramont Ergonomic Office Chair,https://m.media-amazon.com/images/I/61NKBZLoUtL._AC_UL480_FMwebp_QL65_.jpg,[[]]
HON Scatter Side Chair,https://m.media-amazon.com/images/I/715EO96d4pL._AC_UL480_FMwebp_QL65_.jpg,[[]]
Home Office Chair Ergonomic,https://m.media-amazon.com/images/I/716tq9Y8WOL._AC_UL480_FMwebp_QL65_.jpg,[[]]
FurnitureR Dining Chairs Set of 4,https://m.media-amazon.com/images/I/61wRnJpmKsL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Faux Fur Saucer Chair,https://m.media-amazon.com/images/I/51NfVF9RhzL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
GTPLAYER Gaming Chair,https://m.media-amazon.com/images/I/71WvJeaS4PL._AC_UL480_FMwebp_QL65_.jpg,[[]]
OLIXIS Cross Legged Armless Wide Adjustable Swivel Padded Home Office Desk Chair,https://m.media-amazon.com/images/I/81QfAot46SL._AC_SX679_.jpg,[['Chair']]
COLAMY PU Leather Dining Chairs Set of 2,https://m.media-amazon.com/images/I/61nSeLFfOvL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Sweetcrispy Armless Office Chair Cute Desk Chair,https://m.media-amazon.com/images/I/71GTqd5NbbL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
POLY & BARK Isla Modern Kitchen Chairs Set of 4,https://m.media-amazon.com/images/I/71jERm+78-L._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
YSSOA Gaming Chair,https://m.media-amazon.com/images/I/81Yud-f1tkL._AC_SX679_.jpg,[['Chair']]
OSP Home Furnishings Wicker Papasan Chair,https://m.media-amazon.com/images/I/81BNLNp0wKL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Mimoglad Office Chair,https://m.media-amazon.com/images/I/711fWqiV1kL._AC_UL480_FMwebp_QL65_.jpg,"[['Houseplant', 'Chair']]"
Dowinx Gaming Chair Fabric with Pocket Spring Cushion,https://m.media-amazon.com/images/I/71wTMO+iQIL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Nouhaus Ergonomic Office Chair Premium Microfiber,https://m.media-amazon.com/images/I/714dgnDWZlL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Executive Office Chair,https://m.media-amazon.com/images/I/61dBNugXpFL._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Home Office Chair Work Desk Chair Comfort Ergonomic,https://m.media-amazon.com/images/I/71gfQm3utTL._AC_UL480_FMwebp_QL65_.jpg,"[['Window', 'Chair']]"
Office Desk Chair Big and Tall Executive Office Chair,https://m.media-amazon.com/images/I/61+i2MDZA3L._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
Armless Home Office Desk Chair with Wheels,https://m.media-amazon.com/images/I/511cZTveX1L._AC_UL480_FMwebp_QL65_.jpg,[['Chair']]
toy watch,https://m.media-amazon.com/images/I/51Z+1u0oZ3L.jpg,[['Watch']]
dgfghfghf,https://m.media-amazon.com/images/I/41JneoevzwL._SX679_.jpg,[['Remote control']]
pendrive,https://m.media-amazon.com/images/I/31hFgZluSNL._SY300_SX300_QL70_FMwebp_.jpg,[[]]
drum,https://m.media-amazon.com/images/I/412jpOiEOhL._SX300_SY300_QL70_FMwebp_.jpg,[['Drum']]
headset,https://m.media-amazon.com/images/I/31rv5JmdY4L._SX300_SY300_QL70_FMwebp_.jpg,[['Headphones']]
headset,https://m.media-amazon.com/images/I/81v8UeBnyeL._SX569_.jpg,[['Headphones']]
ac,https://m.media-amazon.com/images/I/51JORkfslrL._SX679_.jpg,[[]]
Sofa set,https://m.media-amazon.com/images/I/41yleEDRoZL._SX300_SY300_QL70_FMwebp_.jpg,"[['Lighting', 'Furniture', 'Couch', 'Chandelier', 'Light fixture']]"
sandal,https://m.media-amazon.com/images/I/71Jq0-QBVaL._SY625_.jpg,[['Shoe']]
necklace,https://m.media-amazon.com/images/I/71ooQyvpGCL._SY575_.jpg,"[['Earrings', 'Necklace']]"
necklace,https://m.media-amazon.com/images/I/81vLw-6u5NL._SY575_.jpg,[['Earrings']]
toy,https://m.media-amazon.com/images/I/41NrE9UxONL._SY300_SX300_QL70_FMwebp_.jpg,"[['Toy vehicle', 'Tire', 'Wheel']]"
Toy car,https://m.media-amazon.com/images/I/41G2tYKP+dL._SY300_SX300_.jpg,"[['Toy vehicle', 'Wheel']]"
Toy car new,https://m.media-amazon.com/images/I/41Fgi-FSORL._SX300_SY300_QL70_FMwebp_.jpg,"[['Toy vehicle', 'Tire', 'Wheel']]"
frigde,https://m.media-amazon.com/images/I/31D65qgd9cL._SY445_SX342_QL70_FMwebp_.jpg,[['Refrigerator']]
Car,https://m.media-amazon.com/images/I/41CNYCZRB0L._SX300_SY300_QL70_FMwebp_.jpg,"[['Game controller', 'Tire', 'Toy vehicle', 'Wheel']]"
car,https://m.media-amazon.com/images/I/211w3HdfbzL.jpg,"[['Wheel', 'Tire', 'Car']]"
MI TV,https://m.media-amazon.com/images/I/51SQJC6ImoL._SX300_SY300_QL70_FMwebp_.jpg,[['Television']]
TV,https://m.media-amazon.com/images/I/41XrsRl1jNL._SY300_SX300_QL70_FMwebp_.jpg,[['Umbrella']]
camera,https://m.media-amazon.com/images/I/417Di8d6xIL._SX300_SY300_QL70_FMwebp_.jpg,[[]]
camera,https://m.media-amazon.com/images/I/31Y2B1r1JHL._SY300_SX300_QL70_FMwebp_.jpg,[['Camera']]
